"datetime","avg_temperature"
"2017-02-22","3.104301075268822"
"2017-02-23","6.231935483870962"
"2017-02-24","2.6881720430107525"
"2017-02-25","2.5502691065661978"
"2017-02-26","2.9171151776103312"
"2017-02-27","1.849245689655175"
"2017-02-28","2.214038876889846"
"2017-03-01","3.8843918191603946"
"2017-03-02","5.388266953713665"
"2017-03-03","4.563900862068968"
"2017-03-04","4.303763440860213"
"2017-03-05","4.937956989247311"
"2017-03-06","5.308943965517242"
"2017-03-07","2.4251082251082274"
"2017-03-08","1.7721682847896452"
"2017-03-09","3.291271551724142"
"2017-03-10","4.071397849462367"
"2017-03-11","3.468850698174006"
"2017-03-12","4.107188841201711"
"2017-03-13","5.373497854077245"
"2017-03-14","5.215913978494618"
"2017-03-15","3.741890440386682"
"2017-03-16","4.713841201716736"
"2017-03-17","5.096348012889365"
"2017-03-18","5.698068669527893"
"2017-03-19","7.061373390557928"
"2017-03-20","7.556820622986044"
"2017-03-21","6.407510729613726"
"2017-03-22","6.114270386266105"
"2017-03-23","5.240494092373786"
"2017-03-24","4.572180451127823"
"2017-03-25","4.902575107296128"
"2017-03-26","5.320193340494082"
"2017-03-27","5.152094522019338"
"2017-03-28","5.442381974248928"
"2017-03-29","6.704077253218893"
"2017-03-30","8.675"
"2017-03-31","5.834227467811173"
"2017-04-01","5.428862660944199"
"2017-04-02","5.8670600858369095"
"2017-04-03","7.302253218884138"
"2017-04-04","8.964270386266103"
"2017-04-05","11.43401287553649"
"2017-04-06","13.375321888411994"
"2017-04-07","13.384334763948518"
"2017-04-08","12.750429184549347"
"2017-04-09","11.504399141630884"
"2017-04-10","9.141675617615467"
"2017-04-11","9.737486573576781"
"2017-04-12","9.288506981740088"
"2017-04-13","8.127175080558551"
"2017-04-14","12.295815450643753"
"2017-04-15","14.303004291845472"
"2017-04-16","15.37164339419982"
"2017-04-17","14.045972073039778"
"2017-04-18","13.515145005370563"
"2017-04-19","11.636802575107307"
"2017-04-20","10.341094420600841"
"2017-04-21","11.77939914163092"
"2017-04-22","10.59248927038626"
"2017-04-23","9.691952789699563"
"2017-04-24","11.742642320085922"
"2017-04-25","14.4958154506438"
"2017-04-26","12.99785407725322"
"2017-04-27","11.607188841201722"
"2017-04-28","11.870171673819765"
"2017-04-29","12.877682403433457"
"2017-04-30","14.98004291845495"
"2017-05-01","14.049946294307206"
"2017-05-02","13.209559613319003"
"2017-05-03","15.220193340494149"
"2017-05-04","16.568313641245947"
"2017-05-05","17.80053648068667"
"2017-05-06","16.5914163090129"
"2017-05-07","15.799892703862692"
"2017-05-08","15.759549356223195"
"2017-05-09","14.723819742489296"
"2017-05-10","15.386587982832609"
"2017-05-11","16.537486573576814"
"2017-05-12","16.732438238453273"
"2017-05-13","14.871459227467826"
"2017-05-14","15.653755364806868"
"2017-05-15","14.955579399141657"
"2017-05-16","14.170354457572454"
"2017-05-17","14.759334763948518"
"2017-05-18","16.176502145922743"
"2017-05-19","17.89044038668098"
"2017-05-20","19.330182599355535"
"2017-05-21","19.42040816326529"
"2017-05-22","19.26659505907627"
"2017-05-23","18.88098818474753"
"2017-05-24","17.81469957081547"
"2017-05-25","17.634442060085828"
"2017-05-26","16.938733905579365"
"2017-05-27","15.854291845493558"
"2017-05-28","16.603969957081546"
"2017-05-29","19.235622317596583"
"2017-05-30","20.728004291845536"
"2017-05-31","20.425671321159992"
